"동별,""독거노인별"",""성별"",""항목"",""단위"",""2019 년"",""2020 년"",""2021 년"",""2022 년"",""2023 년"","
"삼전동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""11"",""7"",""8"",""6"",""6"","
"삼전동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""25"",""23"",""19"",""9"",""10"","
"삼전동,""일   반"",""계"",""독거노인현황(성별)"","""",""529"",""694"",""726"",""1141"",""1164"","
"삼전동,""일   반"",""남"",""독거노인현황(성별)"","""",""178"",""220"",""223"",""369"",""380"","
"삼전동,""일   반"",""여"",""독거노인현황(성별)"","""",""351"",""474"",""503"",""772"",""784"","
"가락본동,""합계"",""계"",""독거노인현황(성별)"","""",""704"",""733"",""796"",""1061"",""1117"","
"가락본동,""합계"",""남"",""독거노인현황(성별)"","""",""281"",""302"",""316"",""431"",""464"","
"가락본동,""합계"",""여"",""독거노인현황(성별)"","""",""423"",""431"",""480"",""630"",""653"","
"가락본동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""127"",""148"",""191"",""184"",""211"","
"가락본동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""52"",""59"",""87"",""84"",""101"","
"가락본동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""75"",""89"",""104"",""100"",""110"","
"가락본동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""31"",""9"",""13"",""10"",""9"","
"가락본동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""8"",""3"",""5"",""4"",""2"","
"가락본동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""23"",""6"",""8"",""6"",""7"","
"가락본동,""일   반"",""계"",""독거노인현황(성별)"","""",""546"",""576"",""592"",""867"",""897"","
"가락본동,""일   반"",""남"",""독거노인현황(성별)"","""",""221"",""240"",""224"",""343"",""361"","
"가락본동,""일   반"",""여"",""독거노인현황(성별)"","""",""325"",""336"",""368"",""524"",""536"","
"가락1동,""합계"",""계"",""독거노인현황(성별)"","""",""33"",""436"",""464"",""524"",""540"","
"가락1동,""합계"",""남"",""독거노인현황(성별)"","""",""5"",""107"",""110"",""125"",""126"","
"가락1동,""합계"",""여"",""독거노인현황(성별)"","""",""28"",""329"",""354"",""399"",""414"","
"가락1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""7"",""33"",""33"",""47"",""51"","
"가락1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""1"",""5"",""6"",""12"",""11"","
"가락1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""6"",""28"",""27"",""35"",""40"","
"가락1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""1"",""8"",""5"",""13"",""11"","
"가락1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""1"",""1"",""1"",""3"",""3"","
"가락1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""0"",""7"",""4"",""10"",""8"","
"가락1동,""일   반"",""계"",""독거노인현황(성별)"","""",""25"",""395"",""426"",""464"",""478"","
"가락1동,""일   반"",""남"",""독거노인현황(성별)"","""",""3"",""101"",""103"",""110"",""112"","
"가락1동,""일   반"",""여"",""독거노인현황(성별)"","""",""22"",""294"",""323"",""354"",""366"","
"가락2동,""합계"",""계"",""독거노인현황(성별)"","""",""537"",""617"",""686"",""860"",""884"","
"가락2동,""합계"",""남"",""독거노인현황(성별)"","""",""153"",""192"",""201"",""258"",""271"","
"가락2동,""합계"",""여"",""독거노인현황(성별)"","""",""384"",""425"",""485"",""602"",""613"","
"가락2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""89"",""101"",""118"",""127"",""139"","
"가락2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""28"",""33"",""42"",""43"",""52"","
"가락2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""61"",""68"",""76"",""84"",""87"","
"가락2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""26"",""18"",""13"",""8"",""11"","
"가락2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""7"",""2"",""3"",""3"",""4"","
"가락2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""19"",""16"",""10"",""5"",""7"","
"가락2동,""일   반"",""계"",""독거노인현황(성별)"","""",""422"",""498"",""555"",""725"",""734"","
"가락2동,""일   반"",""남"",""독거노인현황(성별)"","""",""118"",""157"",""156"",""212"",""215"","
"가락2동,""일   반"",""여"",""독거노인현황(성별)"","""",""304"",""341"",""399"",""513"",""519"","
"문정1동,""합계"",""계"",""독거노인현황(성별)"","""",""381"",""443"",""484"",""622"",""631"","
"문정1동,""합계"",""남"",""독거노인현황(성별)"","""",""118"",""145"",""165"",""219"",""213"","
"문정1동,""합계"",""여"",""독거노인현황(성별)"","""",""263"",""298"",""319"",""403"",""418"","
"문정1동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""58"",""80"",""92"",""109"",""110"","
"문정1동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""24"",""26"",""35"",""43"",""43"","
"문정1동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""34"",""54"",""57"",""66"",""67"","
"문정1동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""7"",""10"",""9"",""9"",""10"","
"문정1동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""3"",""3"",""4"",""6"",""4"","
"문정1동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""4"",""7"",""5"",""3"",""6"","
"문정1동,""일   반"",""계"",""독거노인현황(성별)"","""",""316"",""353"",""383"",""504"",""511"","
"문정1동,""일   반"",""남"",""독거노인현황(성별)"","""",""91"",""116"",""126"",""170"",""166"","
"문정1동,""일   반"",""여"",""독거노인현황(성별)"","""",""225"",""237"",""257"",""334"",""345"","
"문정2동,""합계"",""계"",""독거노인현황(성별)"","""",""361"",""438"",""476"",""536"",""540"","
"문정2동,""합계"",""남"",""독거노인현황(성별)"","""",""94"",""125"",""140"",""159"",""165"","
"문정2동,""합계"",""여"",""독거노인현황(성별)"","""",""267"",""313"",""336"",""377"",""375"","
"문정2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""15"",""27"",""33"",""31"",""28"","
"문정2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""7"",""8"",""11"",""8"",""10"","
"문정2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""8"",""19"",""22"",""23"",""18"","
"문정2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""2"",""6"",""4"",""8"",""4"","
"문정2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""0"",""1"",""1"",""4"",""2"","
"문정2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""2"",""5"",""3"",""4"",""2"","
"문정2동,""일   반"",""계"",""독거노인현황(성별)"","""",""344"",""405"",""439"",""497"",""508"","
"문정2동,""일   반"",""남"",""독거노인현황(성별)"","""",""87"",""116"",""128"",""147"",""153"","
"문정2동,""일   반"",""여"",""독거노인현황(성별)"","""",""257"",""289"",""311"",""350"",""355"","
"잠실본동,""합계"",""계"",""독거노인현황(성별)"","""",""780"",""888"",""943"",""1322"",""1388"","
"잠실본동,""합계"",""남"",""독거노인현황(성별)"","""",""310"",""339"",""358"",""543"",""579"","
"잠실본동,""합계"",""여"",""독거노인현황(성별)"","""",""470"",""549"",""585"",""779"",""809"","
"잠실본동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""214"",""194"",""248"",""295"",""314"","
"잠실본동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""103"",""101"",""128"",""155"",""169"","
"잠실본동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""111"",""93"",""120"",""140"",""145"","
"잠실본동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""53"",""29"",""22"",""10"",""14"","
"잠실본동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""25"",""12"",""9"",""4"",""5"","
"잠실본동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""28"",""17"",""13"",""6"",""9"","
"잠실본동,""일   반"",""계"",""독거노인현황(성별)"","""",""513"",""665"",""673"",""1017"",""1060"","
"잠실본동,""일   반"",""남"",""독거노인현황(성별)"","""",""182"",""226"",""221"",""384"",""405"","
"잠실본동,""일   반"",""여"",""독거노인현황(성별)"","""",""331"",""439"",""452"",""633"",""655"","
"잠실4동,""합계"",""계"",""독거노인현황(성별)"","""",""289"",""368"",""389"",""389"",""405"","
"잠실4동,""합계"",""남"",""독거노인현황(성별)"","""",""58"",""76"",""81"",""73"",""82"","
"잠실4동,""합계"",""여"",""독거노인현황(성별)"","""",""231"",""292"",""308"",""316"",""323"","
"잠실4동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""2"",""6"",""9"",""10"",""7"","
"잠실4동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""1"",""2"",""3"",""3"",""3"","
"잠실4동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""1"",""4"",""6"",""7"",""4"","
"잠실4동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""0"",""7"",""11"",""3"",""8"","
"잠실4동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""0"",""2"",""4"",""1"",""4"","
"잠실4동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""0"",""5"",""7"",""2"",""4"","
"잠실4동,""일   반"",""계"",""독거노인현황(성별)"","""",""287"",""355"",""369"",""376"",""390"","
"잠실4동,""일   반"",""남"",""독거노인현황(성별)"","""",""57"",""72"",""74"",""69"",""75"","
"잠실4동,""일   반"",""여"",""독거노인현황(성별)"","""",""230"",""283"",""295"",""307"",""315"","
"잠실6동,""합계"",""계"",""독거노인현황(성별)"","""",""270"",""310"",""343"",""360"",""371"","
"잠실6동,""합계"",""남"",""독거노인현황(성별)"","""",""73"",""94"",""107"",""88"",""86"","
"잠실6동,""합계"",""여"",""독거노인현황(성별)"","""",""197"",""216"",""236"",""272"",""285"","
"잠실6동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""5"",""3"",""5"",""10"",""16"","
"잠실6동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""0"","""",""1"",""2"",""4"","
"잠실6동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""5"",""3"",""4"",""8"",""12"","
"잠실6동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""1"",""3"",""2"",""3"",""3"","
"잠실6동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""0"","""",""1"",""1"",""1"","
"잠실6동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""1"",""3"",""1"",""2"",""2"","
"잠실6동,""일   반"",""계"",""독거노인현황(성별)"","""",""264"",""304"",""336"",""347"",""352"","
"잠실6동,""일   반"",""남"",""독거노인현황(성별)"","""",""73"",""94"",""105"",""85"",""81"","
"잠실6동,""일   반"",""여"",""독거노인현황(성별)"","""",""191"",""210"",""231"",""262"",""271"","
"잠실7동,""합계"",""계"",""독거노인현황(성별)"","""",""227"",""249"",""247"",""260"",""264"","
"잠실7동,""합계"",""남"",""독거노인현황(성별)"","""",""49"",""64"",""68"",""71"",""73"","
"잠실7동,""합계"",""여"",""독거노인현황(성별)"","""",""178"",""185"",""179"",""189"",""191"","
"잠실7동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""3"",""2"",""4"",""4"",""4"","
"잠실7동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""0"","""",""1"",""1"",""1"","
"잠실7동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""3"",""2"",""3"",""3"",""3"","
"잠실7동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""1"",""2"",""1"",""-"",""-"","
"잠실7동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""0"","""","""","""",""-"","
"잠실7동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""1"",""2"",""1"","""",""-"","
"잠실7동,""일   반"",""계"",""독거노인현황(성별)"","""",""223"",""245"",""242"",""256"",""260"","
"잠실7동,""일   반"",""남"",""독거노인현황(성별)"","""",""49"",""64"",""67"",""70"",""72"","
"잠실7동,""일   반"",""여"",""독거노인현황(성별)"","""",""174"",""181"",""175"",""186"",""188"","
"잠실2동,""합계"",""계"",""독거노인현황(성별)"","""",""408"",""486"",""526"",""502"",""495"","
"잠실2동,""합계"",""남"",""독거노인현황(성별)"","""",""83"",""100"",""109"",""100"",""103"","
"잠실2동,""합계"",""여"",""독거노인현황(성별)"","""",""325"",""386"",""417"",""402"",""392"","
"잠실2동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""6"",""9"",""11"",""12"",""8"","
"잠실2동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""2"",""2"",""3"",""2"",""3"","
"잠실2동,""국민기초생활보장 수급권자"",""여"",""독거노인현황(성별)"","""",""4"",""7"",""8"",""10"",""5"","
"잠실2동,""저소득노인"",""계"",""독거노인현황(성별)"","""",""7"",""3"",""3"",""4"",""3"","
"잠실2동,""저소득노인"",""남"",""독거노인현황(성별)"","""",""3"",""1"","""",""1"",""1"","
"잠실2동,""저소득노인"",""여"",""독거노인현황(성별)"","""",""4"",""2"",""3"",""3"",""2"","
"잠실2동,""일   반"",""계"",""독거노인현황(성별)"","""",""395"",""474"",""512"",""486"",""484"","
"잠실2동,""일   반"",""남"",""독거노인현황(성별)"","""",""78"",""97"",""106"",""97"",""99"","
"잠실2동,""일   반"",""여"",""독거노인현황(성별)"","""",""317"",""377"",""406"",""389"",""385"","
"잠실3동,""합계"",""계"",""독거노인현황(성별)"","""",""607"",""704"",""737"",""728"",""736"","
"잠실3동,""합계"",""남"",""독거노인현황(성별)"","""",""148"",""173"",""182"",""169"",""171"","
"잠실3동,""합계"",""여"",""독거노인현황(성별)"","""",""459"",""531"",""555"",""559"",""565"","
"잠실3동,""국민기초생활보장 수급권자"",""계"",""독거노인현황(성별)"","""",""13"",""16"",""22"",""22"",""20"","
"잠실3동,""국민기초생활보장 수급권자"",""남"",""독거노인현황(성별)"","""",""3"",""4"",""4"",""5"",""5"","
